neighborhood,1st most appear category,2nd most appear category,3rd most appear category,4th most appear category,5th most appear category,borough,Acehnese Restaurant,American Restaurant,Arepa Restaurant,Argentinian Restaurant,Asian Restaurant,Australian Restaurant,BBQ Joint,Balinese Restaurant,Betawinese Restaurant,Bistro,Brazilian Restaurant,Buffet,Burger Joint,Burrito Place,Café,Cantonese Restaurant,Chinese Restaurant,Coffee Shop,Dim Sum Restaurant,Diner,Dumpling Restaurant,Eastern European Restaurant,Fast Food Restaurant,Fish & Chips Shop,Food Court,Food Truck,French Restaurant,Fried Chicken Joint,Grocery Store,Halal Restaurant,Hookah Bar,Indian Restaurant,Indonesian Meatball Place,Indonesian Restaurant,Italian Restaurant,Japanese Restaurant,Javanese Restaurant,Kebab Restaurant,Korean Restaurant,Lounge,Malay Restaurant,Manadonese Restaurant,Mexican Restaurant,Middle Eastern Restaurant,Modern European Restaurant,New American Restaurant,Noodle House,Padangnese Restaurant,Paella Restaurant,Pizza Place,Ramen Restaurant,Salad Place,Satay Restaurant,Seafood Restaurant,Shabu-Shabu Restaurant,Snack Place,Soba Restaurant,Soup Place,Spanish Restaurant,Steakhouse,Sundanese Restaurant,Sushi Restaurant,Tapas Restaurant,Thai Restaurant,Udon Restaurant,Vegetarian / Vegan Restaurant,Vietnamese Restaurant,Wine Bar,cluster,Borough,Neighborhood_Latitude,Neighborhood_Longitude,Venue,Venue_Latitude,Venue_Longitude,Venue_Category
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Fish & Co.™,-6.127156024679513,106.79124427336359,Fish & Chips Shop
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,"Simpang Raya, Raja Ayam Pop",-6.165147985682412,106.7804183139954,Indonesian Restaurant
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Mie Keriting P. Siantar,-6.122258106739651,106.78967439554226,Noodle House
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Bakmi Pinangsari,-6.140062044493072,106.81709680192921,Noodle House
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Bakmie Boy - Mangga Besar,-6.153069196833855,106.82641286768524,Asian Restaurant
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Sushi Tei,-6.127467,106.79193799999999,Sushi Restaurant
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Mie Ayam Uban,-6.164208400000001,106.79055,Noodle House
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Bakmi Ahau 38,-6.149370513060492,106.82114426180893,Noodle House
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Mie Alip,-6.16046,106.82268,Noodle House
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Imperial Chef,-6.147684462787572,106.81648921659193,Chinese Restaurant
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Kopi Es Tak Kie,-6.141266595043538,106.81359320891191,Coffee Shop
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Gandy Steak House & Bakery,-6.156878245747026,106.8187765593042,Steakhouse
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Bakmi Alot Aheng,-6.171795784117763,106.79839799285976,Noodle House
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Akhun Chinese Food,-6.1550063611964525,106.78832401841947,Chinese Restaurant
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Kuo Tieh Santong 68,-6.141242697529375,106.8126903752746,Dumpling Restaurant
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Sun City Restaurant and Luxury Club,-6.145805948117324,106.81692453866735,Dim Sum Restaurant
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Vegetus Vegetarian Restaurant & Cafe,-6.1225983062318985,106.78320003856592,Vegetarian / Vegan Restaurant
TAMBORA,Noodle House,Chinese Restaurant,Vegetarian / Vegan Restaurant,Thai Restaurant,Sushi Restaurant,KOTA ADMINISTRASI JAKARTA BARAT,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0,KOTA ADMINISTRASI JAKARTA BARAT,-6.1463210107687996,106.80068515696999,Kwetiaw Aling,-6.1528586174654425,106.78565325264458,Chinese Restaurant
CEMPAKA PUTIH,Noodle House,Chinese Restaurant,Indonesian Meatball Place,Padangnese Restaurant,Pizza Place,KOTA ADMINISTRASI JAKARTA PUSAT,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.18,0.1,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2,KOTA ADMINISTRASI JAKARTA PUSAT,-6.181268890081,106.86707362626,Bakso Ciat Solo,-6.184014174878079,106.86670005357307,Indonesian Meatball Place
CEMPAKA PUTIH,Noodle House,Chinese Restaurant,Indonesian Meatball Place,Padangnese Restaurant,Pizza Place,KOTA ADMINISTRASI JAKARTA PUSAT,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.18,0.1,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2,KOTA ADMINISTRASI JAKARTA PUSAT,-6.181268890081,106.86707362626,Imperial Kitchen,-6.1742608,106.89386950000001,Chinese Restaurant
CEMPAKA PUTIH,Noodle House,Chinese Restaurant,Indonesian Meatball Place,Padangnese Restaurant,Pizza Place,KOTA ADMINISTRASI JAKARTA PUSAT,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.18,0.1,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2,KOTA ADMINISTRASI JAKARTA PUSAT,-6.181268890081,106.86707362626,Pizza Hut,-6.176757758734508,106.87463230975042,Pizza Place
CEMPAKA PUTIH,Noodle House,Chinese Restaurant,Indonesian Meatball Place,Padangnese Restaurant,Pizza Place,KOTA ADMINISTRASI JAKARTA PUSAT,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.18,0.1,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2,KOTA ADMINISTRASI JAKARTA PUSAT,-6.181268890081,106.86707362626,Domino's Pizza,-6.196171062934649,106.8915009498596,Pizza Place
CEMPAKA PUTIH,Noodle House,Chinese Restaurant,Indonesian Meatball Place,Padangnese Restaurant,Pizza Place,KOTA ADMINISTRASI JAKARTA PUSAT,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.18,0.1,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2,KOTA ADMINISTRASI JAKARTA PUSAT,-6.181268890081,106.86707362626,Asinan Ny. Isye,-6.2015963278714255,106.8844471163127,Vegetarian / Vegan Restaurant
CEMPAKA PUTIH,Noodle House,Chinese Restaurant,Indonesian Meatball Place,Padangnese Restaurant,Pizza Place,KOTA ADMINISTRASI JAKARTA PUSAT,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.18,0.1,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2,KOTA ADMINISTRASI JAKARTA PUSAT,-6.181268890081,106.86707362626,Lapau Nasi Jaya,-6.191119533135719,106.83634098997732,Padangnese Restaurant
CEMPAKA PUTIH,Noodle House,Chinese Restaurant,Indonesian Meatball Place,Padangnese Restaurant,Pizza Place,KOTA ADMINISTRASI JAKARTA PUSAT,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.18,0.1,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2,KOTA ADMINISTRASI JAKARTA PUSAT,-6.181268890081,106.86707362626,Mie Ayam Gondangdia,-6.190596,106.83585500000001,Noodle House
CEMPAKA PUTIH,Noodle House,Chinese Restaurant,Indonesian Meatball Place,Padangnese Restaurant,Pizza Place,KOTA ADMINISTRASI JAKARTA PUSAT,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.18,0.1,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2,KOTA ADMINISTRASI JAKARTA PUSAT,-6.181268890081,106.86707362626,RUMAH MANTAN CAFÉ & NOSTALGIA,-6.198120255934543,106.88723495466135,Halal Restaurant
